timestamp,hour,day,month,weekday,pm2_5,pm10,co,no2,so2,o3,aqi,previous_aqi,temperature,humidity,pressure,wind_speed
2026-08-14 09:00:00,9,14,8,4,63.57,86.53,844.88,8.79,3.25,75.61,155,158,,,,
2026-08-14 10:00:00,10,14,8,4,69.4,89.14,809.35,5.74,3.31,107.35,158,155,,,,
2026-08-14 11:00:00,11,14,8,4,79.07,96.75,782.33,3.58,3.21,135.77,163,158,,,,
2026-08-14 12:00:00,12,14,8,4,64.58,84.39,581.89,1.77,3.07,137.49,156,163,,,,
2026-08-14 13:00:00,13,14,8,4,57.69,75.82,521.86,1.44,2.55,136.63,152,156,,,,
2026-08-14 14:00:00,14,14,8,4,56.57,72.94,512.3,1.53,2.32,138.32,152,152,,,,
2026-08-14 15:00:00,15,14,8,4,58.33,73.37,521.72,2.1,2.3,142.38,152,152,,,,
2026-08-14 16:00:00,16,14,8,4,63.55,77.23,558.11,3.42,2.37,144.87,155,152,,,,
2026-08-14 17:00:00,17,14,8,4,69.78,82.17,609.26,5.47,2.48,143.26,158,155,,,,
2026-08-14 18:00:00,18,14,8,4,76.22,87.27,667.12,7.75,2.54,138.33,162,158,,,,
2026-08-14 19:00:00,19,14,8,4,83.76,93.72,732.55,9.12,2.57,134.88,166,162,,,,
2026-08-14 20:00:00,20,14,8,4,91.71,100.59,791.45,9.01,2.61,133.98,170,166,,,,
2026-08-14 21:00:00,21,14,8,4,99.51,107.01,839.71,8.23,2.71,133.59,174,170,,,,
2026-08-14 22:00:00,22,14,8,4,105.52,112.1,874.02,7.44,2.9,134.56,177,174,,,,
2026-08-14 23:00:00,23,14,8,4,107.86,114.04,885.51,6.87,3.1,134.39,178,177,,,,
2026-08-15 00:00:00,0,15,8,5,109.83,115.87,907.28,7.64,2.96,124.65,179,178,,,,
2026-08-15 01:00:00,1,15,8,5,113.52,119.36,951.61,8.64,2.7,109.64,181,179,,,,
2026-08-15 02:00:00,2,15,8,5,116.65,122.14,982.6,8.91,2.82,99.33,183,181,,,,
2026-08-15 03:00:00,3,15,8,5,118.04,123.15,993.47,8.72,2.78,92.34,183,183,,,,
2026-08-15 04:00:00,4,15,8,5,115.34,120.1,988.18,7.93,2.46,88.43,182,183,,,,
2026-08-15 05:00:00,5,15,8,5,112.3,116.64,966.59,6.59,2.5,92.66,180,182,,,,
2026-08-15 06:00:00,6,15,8,5,104.76,108.87,903.35,4.36,3.13,111.9,176,180,,,,
2026-08-15 07:00:00,7,15,8,5,104.47,108.67,925.98,4.95,2.95,105.89,176,176,,,,
2026-08-15 08:00:00,8,15,8,5,104.52,108.93,966.09,6.0,2.72,100.4,176,176,,,,
2026-08-15 09:00:00,9,15,8,5,105.02,109.54,990.23,5.58,2.67,111.73,177,176,,,,
2026-08-15 10:00:00,10,15,8,5,107.48,112.11,994.43,4.37,2.55,133.44,178,177,,,,
2026-08-15 11:00:00,11,15,8,5,112.36,117.21,985.87,3.23,2.45,157.26,180,178,,,,
2026-08-15 12:00:00,12,15,8,5,78.16,93.59,686.11,1.64,2.55,155.3,163,180,,,,
2026-08-15 13:00:00,13,15,8,5,66.67,94.17,518.77,1.22,2.57,140.91,157,163,,,,
2026-08-15 14:00:00,14,15,8,5,66.22,99.0,461.99,1.19,2.58,135.69,157,157,,,,
2026-08-15 15:00:00,15,15,8,5,66.16,102.66,422.35,1.25,2.56,132.57,157,157,,,,
2026-08-15 16:00:00,16,15,8,5,64.52,102.4,391.08,1.42,2.46,129.28,156,157,,,,
2026-08-15 17:00:00,17,15,8,5,62.42,100.41,369.46,1.78,2.34,126.14,155,156,,,,
2026-08-15 18:00:00,18,15,8,5,63.28,100.48,421.1,6.55,2.2,108.54,155,155,,,,
2026-08-15 19:00:00,19,15,8,5,66.3,102.61,515.33,12.98,2.08,84.79,157,155,,,,
2026-08-15 20:00:00,20,15,8,5,69.46,105.56,594.44,16.99,2.04,69.16,158,157,,,,
2026-08-15 21:00:00,21,15,8,5,72.2,107.97,657.4,19.45,2.04,58.84,160,158,,,,
2026-08-15 22:00:00,22,15,8,5,75.02,111.08,713.67,20.88,1.96,51.95,161,160,,,,
2026-08-15 23:00:00,23,15,8,5,76.61,113.4,754.8,21.88,1.84,46.9,162,161,,,,
2026-08-16 00:00:00,0,16,8,6,75.9,112.57,764.92,22.05,1.67,41.96,162,162,,,,
2026-08-16 01:00:00,1,16,8,6,74.67,110.12,765.93,21.38,1.53,36.83,161,162,,,,
2026-08-16 02:00:00,2,16,8,6,73.57,107.43,764.6,20.16,1.51,33.55,160,161,,,,
2026-08-16 03:00:00,3,16,8,6,71.99,103.95,746.68,18.09,1.72,34.16,160,160,,,,
2026-08-16 04:00:00,4,16,8,6,71.98,101.98,746.3,16.95,1.76,34.18,160,160,,,,
2026-08-16 05:00:00,5,16,8,6,72.23,100.61,748.93,15.93,1.71,34.37,160,160,,,,
2026-08-16 06:00:00,6,16,8,6,69.95,96.41,723.86,13.5,1.75,38.27,158,160,,,,
2026-08-16 07:00:00,7,16,8,6,66.96,90.88,700.91,11.9,1.72,42.68,157,158,,,,
2026-08-16 08:00:00,8,16,8,6,63.26,85.92,665.24,9.89,1.82,52.66,155,157,,,,
2026-08-16 09:00:00,9,16,8,6,54.36,82.65,524.92,6.07,2.53,77.1,147,155,,,,
2026-08-16 10:00:00,10,16,8,6,58.4,88.37,495.6,4.39,2.79,96.96,152,147,,,,
2026-08-16 11:00:00,11,16,8,6,69.61,101.81,482.82,3.11,2.97,119.08,158,152,,,,
2026-08-16 12:00:00,12,16,8,6,56.96,111.19,305.3,1.38,3.59,111.24,152,158,,,,
2026-08-16 13:00:00,13,16,8,6,51.7,109.66,242.19,0.99,3.12,108.04,141,152,,,,
2026-08-16 14:00:00,14,16,8,6,50.34,108.14,228.05,0.99,2.82,108.82,138,141,,,,
2026-08-16 15:00:00,15,16,8,6,49.43,108.18,220.85,1.08,2.68,110.28,135,138,,,,
2026-08-16 16:00:00,16,16,8,6,48.18,107.66,214.11,1.29,2.57,110.34,132,135,,,,
2026-08-16 17:00:00,17,16,8,6,46.59,106.9,208.53,1.72,2.48,108.85,128,132,,,,
2026-08-16 18:00:00,18,16,8,6,46.6,107.11,249.33,5.42,2.4,96.65,128,128,,,,
2026-08-16 19:00:00,19,16,8,6,48.32,108.39,321.27,10.33,2.35,80.15,133,128,,,,
2026-08-16 20:00:00,20,16,8,6,50.6,110.43,379.61,12.96,2.34,69.98,138,133,,,,
2026-08-16 21:00:00,21,16,8,6,52.71,111.74,415.48,13.98,2.34,64.28,143,138,,,,
2026-08-16 22:00:00,22,16,8,6,54.66,113.3,438.33,14.04,2.34,61.1,148,143,,,,
2026-08-16 23:00:00,23,16,8,6,55.67,114.21,446.29,13.71,2.34,58.4,151,148,,,,
2026-08-17 00:00:00,0,17,8,0,55.05,112.68,424.52,12.13,2.37,57.76,149,151,,,,
2026-08-17 01:00:00,1,17,8,0,55.24,109.47,427.19,11.68,2.27,54.17,150,149,,,,
2026-08-17 02:00:00,2,17,8,0,56.01,105.31,443.63,11.38,2.14,49.62,151,150,,,,
2026-08-17 03:00:00,3,17,8,0,57.07,99.02,469.77,11.39,2.0,43.85,152,151,,,,
2026-08-17 04:00:00,4,17,8,0,58.95,93.65,505.98,11.85,1.92,37.83,153,152,,,,
2026-08-17 05:00:00,5,17,8,0,60.45,89.58,536.25,11.99,1.98,34.02,154,153,,,,
2026-08-17 06:00:00,6,17,8,0,60.29,84.75,548.13,11.47,2.37,33.29,153,154,,,,
2026-08-17 07:00:00,7,17,8,0,59.35,79.56,565.57,11.36,2.76,33.52,153,153,,,,
2026-08-17 08:00:00,8,17,8,0,57.68,74.61,582.36,11.23,3.01,35.57,152,153,,,,
2026-08-17 09:00:00,9,17,8,0,54.51,70.97,542.09,9.38,3.16,46.46,148,152,,,,
2026-08-17 10:00:00,10,17,8,0,54.48,71.23,513.34,7.54,3.03,60.7,148,148,,,,
2026-08-17 11:00:00,11,17,8,0,58.81,77.61,476.13,5.22,2.85,83.3,153,148,,,,
2026-08-17 12:00:00,12,17,8,0,51.42,81.1,348.15,2.45,2.48,98.61,140,153,,,,
2026-08-17 13:00:00,13,17,8,0,50.88,84.6,301.42,1.76,2.29,105.68,139,140,,,,
2026-08-17 14:00:00,14,17,8,0,53.1,87.75,290.45,1.62,2.17,112.98,144,139,,,,
2026-08-17 15:00:00,15,17,8,0,49.43,86.77,260.12,1.47,1.97,114.32,135,144,,,,
2026-08-17 16:00:00,16,17,8,0,45.28,83.89,239.51,1.59,1.78,111.99,125,135,,,,
2026-08-17 17:00:00,17,17,8,0,43.43,81.4,239.71,2.12,1.71,111.15,121,125,,,,
2026-08-17 18:00:00,18,17,8,0,44.31,80.94,275.66,4.7,1.74,105.25,123,121,,,,
2026-08-17 19:00:00,19,17,8,0,47.99,82.62,338.21,8.13,1.83,96.23,132,123,,,,
2026-08-17 20:00:00,20,17,8,0,52.27,84.79,398.1,10.13,1.9,89.58,142,132,,,,
2026-08-17 21:00:00,21,17,8,0,56.84,87.13,453.98,11.2,1.96,84.08,152,142,,,,
2026-08-17 22:00:00,22,17,8,0,60.66,89.56,500.26,11.57,2.03,79.96,154,152,,,,
2026-08-17 23:00:00,23,17,8,0,62.11,90.58,528.67,11.61,2.11,76.03,154,154,,,,
2026-08-18 00:00:00,0,18,8,1,60.94,89.64,537.26,11.27,2.24,71.46,154,154,,,,
2026-08-18 01:00:00,1,18,8,1,59.75,87.72,546.06,10.82,2.38,66.54,153,154,,,,
2026-08-18 02:00:00,2,18,8,1,58.43,83.95,546.81,10.03,2.59,62.52,153,153,,,,
2026-08-18 03:00:00,3,18,8,1,56.48,78.8,530.68,8.88,2.77,60.19,152,153,,,,
2026-08-18 05:00:00,5,18,8,1,54.83,71.05,502.34,7.52,3.0,57.67,149,152,,,,
2026-08-18 06:00:00,6,18,8,1,53.99,67.51,486.3,7.11,3.2,57.18,147,149,,,,
2026-08-18 07:00:00,7,18,8,1,53.44,65.22,482.01,7.36,3.46,56.41,145,147,,,,
2026-08-18 08:00:00,8,18,8,1,53.62,64.56,489.83,7.5,3.7,58.46,146,145,,,,
2026-08-18 09:00:00,9,18,8,1,51.89,73.35,431.9,5.67,4.3,76.05,141,146,,,,
2026-08-18 10:00:00,10,18,8,1,55.35,82.05,399.66,3.9,4.31,97.15,150,141,,,,
2026-08-18 11:00:00,11,18,8,1,63.56,91.92,389.58,2.69,4.13,117.81,155,150,,,,
2026-08-18 12:00:00,12,18,8,1,57.43,101.89,306.11,1.6,3.32,116.99,152,155,,,,
2026-08-18 13:00:00,13,18,8,1,52.57,102.82,257.91,1.26,2.66,112.8,143,152,,,,
2026-08-18 14:00:00,14,18,8,1,51.64,102.47,246.06,1.27,2.33,112.44,141,143,,,,
2026-08-18 15:00:00,15,18,8,1,51.7,104.11,243.78,1.43,2.16,113.77,141,141,,,,
2026-08-18 16:00:00,16,18,8,1,51.43,105.82,242.13,1.75,2.08,113.55,140,141,,,,
2026-08-18 17:00:00,17,18,8,1,50.59,106.74,241.62,2.3,2.1,112.34,138,140,,,,
2026-08-18 18:00:00,18,18,8,1,50.83,107.9,255.43,3.64,2.27,110.95,139,138,,,,
2026-08-18 19:00:00,19,18,8,1,52.62,108.85,284.18,5.41,2.53,108.37,143,139,,,,
2026-08-18 20:00:00,20,18,8,1,54.41,109.89,314.62,6.57,2.83,105.99,148,143,,,,
2026-08-18 22:00:00,22,18,8,1,55.72,109.5,372.85,7.94,3.68,94.65,151,148,,,,
2026-08-18 23:00:00,23,18,8,1,55.3,107.59,384.09,7.88,4.37,89.45,150,151,,,,
2026-08-19 00:00:00,0,19,8,2,55.17,103.3,390.79,7.55,4.98,84.53,149,150,,,,
2026-08-19 01:00:00,1,19,8,2,58.95,98.23,438.51,7.79,5.32,79.03,153,149,,,,
2026-08-19 02:00:00,2,19,8,2,64.6,93.56,495.92,7.66,5.63,76.01,156,153,,,,
2026-08-19 03:00:00,3,19,8,2,69.47,89.48,537.92,7.04,5.67,75.4,158,156,,,,
2026-08-19 04:00:00,4,19,8,2,72.8,87.03,560.65,6.31,5.55,77.44,160,158,,,,
2026-08-19 05:00:00,5,19,8,2,73.16,83.92,561.8,5.68,5.2,79.56,160,160,,,,
2026-08-19 06:00:00,6,19,8,2,69.49,77.83,546.15,5.07,4.76,80.59,158,160,,,,
2026-08-19 07:00:00,7,19,8,2,65.96,72.0,550.28,5.52,4.06,78.13,156,158,,,,
2026-08-19 08:00:00,8,19,8,2,62.12,66.9,563.91,6.59,3.48,75.23,154,156,,,,
2026-08-19 09:00:00,9,19,8,2,58.44,62.95,567.1,6.67,2.98,78.36,153,154,,,,
2026-08-19 10:00:00,10,19,8,2,58.25,63.02,554.54,5.54,2.78,92.11,152,153,,,,
2026-08-19 11:00:00,11,19,8,2,63.03,69.19,532.72,4.06,2.8,111.58,155,152,,,,
2026-08-19 12:00:00,12,19,8,2,51.83,80.89,368.78,2.1,2.69,108.98,141,155,,,,
2026-08-19 13:00:00,13,19,8,2,48.0,84.25,311.06,1.81,2.38,105.14,132,141,,,,
2026-08-19 14:00:00,14,19,8,2,47.25,81.95,309.6,2.11,2.23,104.59,130,132,,,,
2026-08-19 15:00:00,15,19,8,2,45.31,76.86,313.63,2.5,2.18,104.78,125,130,,,,
2026-08-19 16:00:00,16,19,8,2,42.43,69.66,316.56,2.93,2.07,104.17,118,125,,,,
2026-08-19 17:00:00,17,19,8,2,38.97,62.18,317.17,3.51,1.99,102.84,110,118,,,,
2026-08-19 18:00:00,18,19,8,2,36.15,57.7,315.03,4.15,1.93,100.73,103,110,,,,
2026-08-19 19:00:00,19,19,8,2,35.72,57.75,316.1,4.57,2.1,98.68,102,103,,,,
2026-08-19 20:00:00,20,19,8,2,36.39,60.19,318.17,4.62,2.4,96.91,103,102,,,,
2026-08-19 21:00:00,21,19,8,2,38.47,61.84,340.92,5.32,3.02,91.46,108,103,,,,
2026-08-19 22:00:00,22,19,8,2,42.59,62.96,391.18,6.7,3.94,83.68,118,108,,,,
2026-08-19 23:00:00,23,19,8,2,47.02,64.82,438.61,7.88,4.85,76.01,129,118,,,,
2026-08-20 00:00:00,0,20,8,3,50.96,65.76,480.98,8.76,5.96,68.11,139,129,,,,
2026-08-20 01:00:00,1,20,8,3,54.84,66.21,521.3,9.23,6.88,61.35,149,139,,,,
2026-08-20 02:00:00,2,20,8,3,58.07,66.45,553.03,9.22,7.2,56.07,152,149,,,,
2026-08-20 03:00:00,3,20,8,3,59.78,66.11,561.48,8.67,6.37,52.83,153,152,,,,
2026-08-20 04:00:00,4,20,8,3,60.4,65.4,558.01,7.93,5.47,52.38,154,153,,,,
2026-08-20 05:00:00,5,20,8,3,58.72,62.68,540.29,7.13,4.61,53.67,153,154,,,,
2026-08-20 06:00:00,6,20,8,3,54.31,57.91,505.47,6.27,3.68,55.94,147,153,,,,
2026-08-20 07:00:00,7,20,8,3,48.85,52.77,471.34,5.96,3.17,58.74,134,147,,,,
2026-08-20 08:00:00,8,20,8,3,44.24,48.69,445.44,5.83,2.83,63.44,123,134,,,,
2026-08-20 09:00:00,9,20,8,3,40.59,46.28,406.57,4.87,2.53,75.13,114,123,,,,
2026-08-20 10:00:00,10,20,8,3,40.68,47.01,383.78,3.98,2.28,86.99,114,114,,,,
2026-08-20 11:00:00,11,20,8,3,42.07,48.54,374.87,3.45,2.15,95.19,117,114,,,,
2026-08-20 12:00:00,12,20,8,3,39.74,56.06,330.65,2.83,2.21,97.5,111,117,,,,
2026-08-20 13:00:00,13,20,8,3,39.64,58.97,320.99,2.93,2.21,97.7,111,111,,,,
2026-08-20 14:00:00,14,20,8,3,40.25,57.44,332.7,3.44,2.23,98.25,113,111,,,,
2026-08-20 15:00:00,15,20,8,3,40.4,54.3,346.38,3.96,2.21,98.83,113,113,,,,
2026-08-20 16:00:00,16,20,8,3,39.73,49.25,361.73,4.53,2.1,99.2,111,113,,,,
2026-08-20 17:00:00,17,20,8,3,38.69,45.16,374.76,5.31,1.99,98.5,109,111,,,,
2026-08-20 18:00:00,18,20,8,3,37.72,42.93,391.63,6.84,1.83,93.68,106,109,,,,
2026-08-20 19:00:00,19,20,8,3,37.38,42.27,417.38,8.39,1.75,86.92,106,106,,,,
2026-08-20 20:00:00,20,20,8,3,37.45,42.43,435.48,8.79,1.72,82.81,106,106,,,,
2026-08-20 21:00:00,21,20,8,3,38.06,43.35,462.54,9.66,1.63,76.5,107,106,,,,
2026-08-20 22:00:00,22,20,8,3,39.58,45.37,507.3,11.31,1.53,67.62,111,107,,,,
2026-08-20 23:00:00,23,20,8,3,41.04,47.26,544.72,12.7,1.46,59.95,115,111,,,,
2026-08-21 00:00:00,0,21,8,4,42.12,48.37,565.97,13.28,1.38,54.43,117,115,,,,
2026-08-21 01:00:00,1,21,8,4,43.05,49.13,574.71,12.65,1.37,52.22,120,117,,,,
2026-08-21 02:00:00,2,21,8,4,43.74,49.62,571.32,11.26,1.48,52.83,121,120,,,,
2026-08-21 03:00:00,3,21,8,4,43.65,49.35,551.56,9.45,1.72,56.2,121,121,,,,
2026-08-21 04:00:00,4,21,8,4,43.86,49.48,538.02,8.55,1.87,57.64,122,121,,,,
2026-08-21 05:00:00,5,21,8,4,44.44,50.11,527.82,8.09,1.98,58.18,123,122,,,,
2026-08-21 06:00:00,6,21,8,4,44.35,50.29,514.58,7.74,2.08,57.96,123,123,,,,
2026-08-21 07:00:00,7,21,8,4,44.24,50.95,509.84,8.13,2.23,57.41,123,123,,,,
2026-08-21 08:00:00,8,21,8,4,45.09,52.81,514.53,8.56,2.42,59.88,125,123,,,,
2026-08-21 09:00:00,9,21,8,4,48.36,69.98,416.09,5.55,3.84,91.89,133,125,,,,
2026-08-21 10:00:00,10,21,8,4,53.58,82.99,382.62,3.87,4.22,108.84,146,133,,,,
2026-08-21 11:00:00,11,21,8,4,60.73,93.18,371.34,2.76,4.25,124.75,154,146,,,,
2026-08-21 12:00:00,12,21,8,4,65.13,111.58,335.71,1.87,4.23,130.35,156,154,,,,
2026-08-21 13:00:00,13,21,8,4,65.9,123.24,309.34,1.78,3.96,127.61,156,156,,,,
2026-08-21 14:00:00,14,21,8,4,66.13,126.65,302.59,2.12,3.73,126.43,156,156,,,,
2026-08-21 15:00:00,15,21,8,4,66.13,128.37,302.55,2.45,3.6,126.41,156,156,,,,
2026-08-21 16:00:00,16,21,8,4,64.99,127.27,298.14,2.57,3.39,126.01,156,156,,,,
2026-08-21 17:00:00,17,21,8,4,63.29,124.91,293.72,2.89,3.2,124.18,155,156,,,,
2026-08-21 18:00:00,18,21,8,4,63.93,124.59,316.5,5.02,3.12,117.66,155,155,,,,
2026-08-21 19:00:00,19,21,8,4,67.31,127.29,366.47,8.18,3.15,108.11,157,155,,,,
2026-08-21 20:00:00,20,21,8,4,70.97,130.94,417.64,10.18,3.19,100.23,159,157,,,,
2026-08-21 21:00:00,21,21,8,4,75.06,134.6,474.64,11.54,3.25,92.74,161,159,,,,
2026-08-21 22:00:00,22,21,8,4,80.7,139.88,538.5,12.2,3.43,87.21,164,161,,,,
2026-08-21 23:00:00,23,21,8,4,86.87,145.23,593.93,12.35,3.69,83.37,167,164,,,,
2026-08-22 00:00:00,0,22,8,5,92.09,148.08,633.71,11.93,3.93,79.93,170,167,,,,
2026-08-22 01:00:00,1,22,8,5,97.05,148.48,661.75,10.88,4.35,77.9,172,170,,,,
2026-08-22 02:00:00,2,22,8,5,100.29,145.77,663.73,9.27,5.05,78.66,174,172,,,,
2026-08-22 03:00:00,3,22,8,5,101.33,139.84,646.42,7.92,5.39,79.34,175,174,,,,
2026-08-22 04:00:00,4,22,8,5,103.34,134.73,649.07,7.54,4.98,76.69,176,175,,,,
2026-08-22 05:00:00,5,22,8,5,104.15,130.04,642.94,7.32,4.5,74.75,176,176,,,,
2026-08-22 06:00:00,6,22,8,5,101.78,123.0,618.72,6.99,4.05,72.67,175,176,,,,
2026-08-22 07:00:00,7,22,8,5,98.24,116.26,593.4,7.05,3.78,71.63,173,175,,,,
2026-08-22 08:00:00,8,22,8,5,93.69,109.84,568.1,7.03,3.61,74.42,171,173,,,,
2026-08-22 09:00:00,9,22,8,5,78.21,99.0,444.36,4.53,3.75,94.57,163,171,,,,
2026-08-22 10:00:00,10,22,8,5,74.99,97.72,420.75,3.42,3.42,104.06,161,163,,,,
2026-08-22 11:00:00,11,22,8,5,77.64,101.61,422.08,2.65,3.24,114.04,162,161,,,,
2026-08-22 12:00:00,12,22,8,5,72.18,114.6,355.17,1.71,3.51,118.2,160,162,,,,
2026-08-22 13:00:00,13,22,8,5,72.07,123.04,328.06,1.48,3.62,120.8,160,160,,,,
2026-08-22 14:00:00,14,22,8,5,75.11,127.95,327.63,1.51,3.66,126.22,161,160,,,,
2026-08-22 14:18:54,14,22,8,5,75.11,127.95,327.63,1.51,3.66,126.22,161,161,34.73,64,1004,0.89
2026-08-22 14:20:03,14,22,8,5,75.11,127.95,327.63,1.51,3.66,126.22,161,161,34.73,64.0,1004.0,0.89
